onset	duration	nwb_table
0.0	185300.0	epochs
12.4928	13.3376	trials
43.2384	5.8111999999999995	trials
66.5344	2.4831999999999965	trials
69.7088	4.966400000000007	trials
75.6736	4.710400000000007	trials
140.4672	3.6351999999999975	trials
149.4784	4.249600000000015	trials
156.8256	2.1503999999999905	trials
159.7696	3.584000000000003	trials
169.8048	6.630400000000009	trials
12236.3648	4.24960000000101	trials
12245.6064	7.705599999999322	trials
12261.0944	5.324800000000323	trials
12267.4944	2.5856000000003405	trials
12271.0016	3.32799999999952	trials
12285.7216	10.214399999998932	trials
12296.6016	2.1504000000004453	trials
12299.4944	2.1504000000004453	trials
12302.2848	5.580799999999726	trials
12309.9904	11.289600000000064	trials
12322.5088	4.915200000001278	trials
12330.0864	3.9680000000007567	trials
12348.4672	3.5584000000017113	trials
12355.7376	10.393599999999424	trials
12367.104	4.710399999999936	trials
12381.312	5.657600000000457	trials
12392.5504	2.4063999999998487	trials
12400.9472	3.3791999999994005	trials
12417.6384	3.916800000000876	trials
12431.488	4.505600000000413	trials
12441.6256	3.148800000000847	trials
12446.9504	3.1743999999998778	trials
12464.2048	2.380800000000818	trials
12472.832	2.175999999999476	trials
12477.3888	3.30239999999867	trials
12481.7408	8.012800000000425	trials
12490.5984	3.276799999999639	trials
12495.0272	3.3536000000003696	trials
12501.5552	3.737599999998565	trials
12506.9056	7.193600000000515	trials
12514.9696	9.523199999999633	trials
12525.2096	7.807999999999083	trials
12543.0528	4.992000000000189	trials
12548.6336	5.324800000000323	trials
12554.624	4.352000000000771	trials
12565.9136	9.984000000000378	trials
12578.2784	5.452800000000934	trials
12590.8736	11.494399999999587	trials
12602.9056	6.5023999999993976	trials
12611.4816	3.609600000001592	trials
12626.4832	3.30239999999867	trials
12631.168	2.227200000001176	trials
12642.0992	2.1503999999986263	trials
12644.9408	3.737600000000384	trials
12649.4976	4.915199999999459	trials
12657.5104	2.1248000000014144	trials
12664.0128	2.790399999999863	trials
12667.8016	3.891200000000026	trials
12672.7168	4.300799999999072	trials
12682.4192	4.300799999999072	trials
12687.7696	3.763200000001234	trials
12705.2544	8.985599999999977	trials
12717.0304	3.8656000000009954	trials
12722.4832	2.329599999999118	trials
12725.6832	4.608000000000175	trials
12753.0496	2.4575999999997293	trials
12780.1344	6.246399999999994	trials
12804.3008	2.7391999999999825	trials
12807.5776	2.2783999999992375	trials
12810.4448	2.380800000000818	trials
12820.8128	2.4320000000006985	trials
12830.72	5.1200000000008	trials
12838.912	3.9935999999997875	trials
12854.0928	3.737600000000384	trials
12858.624	4.22400000000016	trials
12873.0112	2.7647999999990134	trials
12879.0016	5.324800000000323	trials
12892.032	7.1424000000006345	trials
12900.1216	8.268799999999828	trials
12909.1072	3.7119999999995343	trials
12918.144	4.710399999999936	trials
12938.5984	5.324799999998504	trials
12953.6512	5.401599999999235	trials
12961.8176	3.583999999998923	trials
12978.432	2.5855999999985215	trials
12982.8608	8.217599999999948	trials
13010.944	2.2528000000002066	trials
13016.1408	2.8672000000005937	trials
13040.0768	8.499199999998382	trials
13076.992	11.289600000000064	trials
13100.1856	8.012799999998606	trials
