onset	duration	nwb_table
10850.9184	3.891200000000026	trials
10858.496	3.4304000000011	trials
10866.7648	4.6335999999992055	trials
10872.0128	3.456000000000131	trials
10883.8656	4.531200000001263	trials
10918.272	3.276799999999639	trials
10925.312	4.044799999999668	trials
10932.608	2.662399999999252	trials
10936.6528	2.1504000000004453	trials
10943.0016	4.1472000000012486	trials
10955.9552	2.5856000000003405	trials
10966.8096	2.4575999999997293	trials
10993.5616	4.351999999998952	trials
11000.3712	6.246399999999994	trials
11010.7648	2.4063999999998487	trials
11015.6032	5.196799999999712	trials
11024.4352	3.8143999999992957	trials
11029.8368	4.608000000000175	trials
11058.8928	4.736000000000786	trials
11069.6448	8.42239999999947	trials
11082.5984	4.19839999999931	trials
11091.3792	4.096000000001368	trials
11101.568	3.123199999999997	trials
11111.3984	6.9887999999991735	trials
11121.6384	3.5328000000008615	trials
11125.6832	6.374400000000605	trials
11137.3824	4.838399999998728	trials
11145.1648	5.555199999998877	trials
11156.3264	2.5856000000003405	trials
11168.384	4.684799999999086	trials
11178.9568	4.428799999999683	trials
11191.0144	2.9439999999995052	trials
11195.0592	2.048000000000684	trials
11198.2848	8.319999999999709	trials
11209.0624	3.276799999999639	trials
11224.0128	2.1504000000004453	trials
11232.384	4.121600000000399	trials
11244.1088	2.175999999999476	trials
11254.272	2.6111999999993714	trials
11258.8032	7.500799999999799	trials
11269.1456	3.481600000000981	trials
11276.7488	4.531200000001263	trials
11287.9616	3.2511999999987893	trials
11295.7952	2.1247999999995955	trials
11337.9072	3.584000000000742	trials
11353.088	2.2528000000002066	trials
11358.5152	4.6336000000010245	trials
11368.7808	3.1743999999998778	trials
11392.1024	2.1504000000004453	trials
11394.9696	2.2528000000002066	trials
11403.392	4.889600000000428	trials
11414.144	4.249599999999191	trials
11419.3664	3.788799999998446	trials
11435.2384	3.3536000000003696	trials
11442.7136	4.22400000000016	trials
11468.032	3.8656000000009954	trials
11485.2096	3.3791999999994005	trials
11494.3232	4.249599999999191	trials
11501.9264	3.891200000000026	trials
11506.8928	6.860800000000381	trials
11517.1072	5.580799999999726	trials
11532.0832	8.550400000000081	trials
11541.1456	3.0208000000002357	trials
11550.2592	2.662399999999252	trials
11560.704	2.0992000000005646	trials
11590.4768	5.503999999998996	trials
11614.5152	2.1504000000004453	trials
11618.1504	5.299199999999473	trials
11630.6688	4.377599999999802	trials
11640.7808	2.4063999999998487	trials
11647.36	3.8655999999991764	trials
11657.6512	3.0208000000002357	trials
11667.5328	5.350399999999354	trials
11673.3952	2.48319999999876	trials
11684.6592	7.526400000000649	trials
11699.4816	3.148800000000847	trials
11703.296	7.219199999999546	trials
11736.3968	3.5072000000000116	trials
11742.5664	2.5599999999994907	trials
11751.5264	3.2511999999987893	trials
11759.6928	5.990399999998772	trials
11780.992	9.036799999999857	trials
11793.3312	3.3791999999994005	trials
11806.08	4.172800000000279	trials
11812.1728	3.9679999999989377	trials
11833.2672	4.710399999999936	trials
11845.0432	6.0416000000004715	trials
11859.4304	7.552000000001499	trials
11874.0992	2.022399999999834	trials
11876.9152	6.0416000000004715	trials
11886.592	2.969600000000355	trials
11890.176	2.355199999999968	trials
11894.8864	3.737600000000384	trials
11902.1312	5.657600000000457	trials
11913.5232	7.398400000000038	trials
11921.664	3.5072000000000116	trials
11926.9888	3.1744000000016968	trials
11932.7488	8.217599999999948	trials
11941.5296	2.2528000000002066	trials
11958.9376	4.864000000001397	trials
11964.5952	2.790399999999863	trials
11992.6528	4.608000000000175	trials
11999.6928	2.3040000000000873	trials
12018.688	5.068799999999101	trials
12033.2544	2.048000000000684	trials
12048.0768	2.355199999999968	trials
12059.264	2.995200000001205	trials
12063.2576	3.32799999999952	trials
12100.736	5.708799999998519	trials
12117.9392	2.8927999999996246	trials
12174.208	37.19679999999971	trials
22476.8512	4.070400000000518	trials
22486.1184	3.123200000001816	trials
22490.752	2.4575999999979103	trials
22503.3984	3.4048000000002503	trials
22512.6656	4.019199999998818	trials
22526.464	4.351999999998952	trials
22541.4912	3.0720000000001164	trials
22560.0768	2.8672000000005937	trials
22567.3984	2.636800000000221	trials
22581.376	3.8143999999992957	trials
22590.336	2.995200000001205	trials
22597.6064	2.073599999999715	trials
22604.3648	2.969600000000355	trials
22612.3776	2.969600000000355	trials
22625.92	4.710399999999936	trials
22634.0352	3.276800000003277	trials
22644.1728	3.0463999999992666	trials
22660.3264	2.5599999999976717	trials
22667.0848	3.3535999999985506	trials
22675.7632	3.302400000000489	trials
22688.0512	4.403199999997014	trials
22696.448	3.916799999999057	trials
22707.328	2.815999999998894	trials
22713.856	2.841599999999744	trials
22717.7728	2.53440000000046	trials
22725.76	2.662400000001071	trials
22732.544	4.531199999997625	trials
22741.2224	4.300800000000891	trials
22756.3008	2.6111999999993714	trials
22761.9328	3.3792000000030384	trials
22765.8496	4.300799999997253	trials
22773.3248	5.427200000001903	trials
22781.2608	2.7135999999991327	trials
22787.7888	4.838400000000547	trials
22794.5728	2.9439999999995052	trials
22798.464	4.096000000001368	trials
22805.248	8.191999999999098	trials
22815.872	4.761600000001636	trials
22830.8736	2.662400000001071	trials
22842.8288	2.0992000000005646	trials
22846.2336	2.8672000000005937	trials
22859.776	10.675199999997858	trials
22874.8544	3.3791999999994005	trials
22882.7392	2.969600000000355	trials
22888.4736	3.4048000000002503	trials
22896.0	2.815999999998894	trials
22907.9552	6.272000000000844	trials
22916.5824	4.019200000002456	trials
22922.2656	2.5856000000021595	trials
22925.44	3.2512000000024273	trials
22932.736	5.222399999998743	trials
22941.0816	9.548799999996845	trials
22982.6048	3.1743999999998778	trials
23000.576	2.4575999999979103	trials
23024.7168	4.32640000000174	trials
184300.0	9799800.0	epochs
9984100.0	2225800.0	epochs
12209900.0	10256400.0	epochs
22466300.0	608000.0	epochs
