onset	duration	nwb_table
6076.4672	6.963200000000143	trials
6087.04	4.326399999999921	trials
6096.2304	2.8671999999996842	trials
6100.3008	6.2719999999999345	trials
6112.5376	3.456000000000131	trials
6121.3952	7.62880000000041	trials
6133.2992	5.478399999999965	trials
6140.7488	6.143999999999323	trials
6151.0144	3.5839999999998327	trials
6160.384	4.428799999999683	trials
6170.6752	7.680000000000291	trials
6185.088	9.984000000000378	trials
6198.1696	6.655999999999949	trials
6205.7984	2.2528000000002066	trials
6217.3184	2.278400000000147	trials
6222.9248	5.248000000000502	trials
6234.4192	5.0176000000001295	trials
6240.2048	2.431999999999789	trials
6247.808	4.19840000000022	trials
6254.8992	2.355199999999968	trials
6264.2688	5.06880000000001	trials
6290.2272	9.599999999999454	trials
6321.7664	7.423999999999978	trials
6331.5712	6.527999999999338	trials
6339.4816	2.688000000000102	trials
6344.5504	2.201600000000326	trials
6351.9232	2.150399999999536	trials
6359.68	2.8159999999998035	trials
6376.96	5.529599999999846	trials
6384.6656	4.403199999999742	trials
6393.6512	6.092799999999443	trials
6406.6816	2.9184000000004744	trials
6418.6368	4.300799999999981	trials
6427.0336	3.737600000000384	trials
6435.2768	4.889600000000428	trials
6445.7728	3.5583999999998923	trials
6456.4992	9.625599999999395	trials
6467.0976	4.19840000000022	trials
6472.0128	2.073599999999715	trials
6480.512	2.2528000000002066	trials
6488.0128	2.841599999999744	trials
6493.4912	3.199999999999818	trials
6507.1616	4.838399999999638	trials
6519.3728	3.3023999999995794	trials
6524.0832	2.355199999999968	trials
6530.1248	2.048000000000684	trials
6534.144	3.1487999999999374	trials
6540.416	5.631999999999607	trials
6548.8896	5.06880000000001	trials
6555.3664	3.4816000000000713	trials
6561.3568	3.4304000000001906	trials
6572.0832	4.403199999999742	trials
6584.9856	3.046400000000176	trials
6590.5664	2.278400000000147	trials
6595.2768	7.116800000000694	trials
6603.2128	2.8159999999998035	trials
6608.7168	4.633600000000115	trials
6613.9136	2.2272000000002663	trials
6620.4672	2.2272000000002663	trials
6624.4096	5.785600000000159	trials
6632.1152	3.814400000000205	trials
15248.2048	5.273600000000442	trials
15268.6336	4.9408000000003085	trials
15285.4016	5.452800000000934	trials
15300.3008	3.763199999999415	trials
15311.1296	4.812799999999697	trials
15320.2688	5.811200000000099	trials
15334.2464	2.995199999999386	trials
15353.0624	2.790399999999863	trials
15368.4736	2.8928000000014435	trials
15382.5536	3.0720000000001164	trials
15390.5152	3.2255999999997584	trials
15401.0112	3.1743999999998778	trials
15410.2784	4.198400000001129	trials
15417.728	3.5328000000008615	trials
15437.568	4.044800000001487	trials
15445.2224	4.095999999999549	trials
15453.1072	5.04320000000007	trials
15478.3488	2.4575999999997293	trials
15484.9792	3.123199999999997	trials
15488.768	5.478399999999965	trials
15494.7584	3.8143999999992957	trials
15508.736	2.815999999998894	trials
15519.2576	3.2511999999987893	trials
15531.5712	3.609599999999773	trials
15538.048	4.12159999999858	trials
15551.9744	3.9936000000016065	trials
15566.4128	4.761599999999817	trials
15572.1472	6.092800000000352	trials
15580.3648	7.731200000000172	trials
15606.528	2.329599999999118	trials
15609.3696	2.841599999999744	trials
15622.4512	4.659200000000055	trials
15647.232	3.1743999999998778	trials
15664.2304	3.763199999999415	trials
15673.1136	5.171199999998862	trials
15679.2576	2.6111999999993714	trials
15685.504	3.737599999998565	trials
15702.272	2.8671999999987747	trials
15709.4656	5.631999999999607	trials
15724.1856	2.175999999999476	trials
15727.1808	3.5327999999990425	trials
15734.8096	3.2511999999987893	trials
15745.8176	3.8655999999991764	trials
15753.7024	5.0943999999999505	trials
15762.9184	2.2528000000002066	trials
15772.9536	4.556799999998475	trials
15782.9632	3.32799999999952	trials
15796.6336	3.942399999999907	trials
15817.3696	3.9935999999997875	trials
15829.8368	2.048000000000684	trials
15834.3424	4.479999999999563	trials
15844.3776	3.788800000000265	trials
15855.1808	3.8655999999991764	trials
15861.2992	2.3040000000000873	trials
15864.3456	6.886399999999412	trials
15874.7648	5.657599999998638	trials
15881.984	2.2528000000002066	trials
15889.5104	2.355199999999968	trials
15892.8128	3.0976000000009662	trials
15897.344	4.710400000001755	trials
15916.032	6.78400000000147	trials
15932.0576	3.276799999999639	trials
15939.2768	4.531200000001263	trials
15946.5984	7.628799999998591	trials
15957.0944	4.582399999999325	trials
15976.2176	9.676799999999275	trials
217300.0	5512800.0	epochs
5730100.0	908100.0	epochs
6638200.0	8597200.0	epochs
15235400.0	751800.0	epochs
