onset	duration	nwb_table
0.0	208000.0	epochs
7.04	9.088000000000001	trials
20.096	4.992000000000001	trials
31.1808	4.531200000000002	trials
39.808	7.142400000000002	trials
49.8688	4.863999999999997	trials
59.2128	5.248000000000005	trials
68.1472	2.6880000000000024	trials
74.112	4.352000000000004	trials
86.5536	4.73599999999999	trials
96.1024	7.807999999999993	trials
110.5664	5.273600000000002	trials
120.7808	5.376000000000005	trials
129.2544	6.0671999999999855	trials
140.9792	4.0704000000000065	trials
152.0896	5.811200000000014	trials
161.92	3.3024000000000058	trials
168.576	2.1247999999999934	trials
173.0816	4.608000000000004	trials
188.4672	2.0224000000000046	trials
191.744	2.8415999999999997	trials
195.1232	13.619200000000006	trials
9201.536	6.5023999999993976	trials
9212.9024	5.0943999999999505	trials
9218.6368	2.227199999999357	trials
9225.4976	5.01759999999922	trials
9236.5056	5.273600000000442	trials
9245.7472	6.476800000000367	trials
9258.2656	5.427200000000084	trials
9267.3792	6.963200000000143	trials
9278.8736	4.403199999998833	trials
9283.8912	3.2512000000006083	trials
9290.7776	4.608000000000175	trials
9296.6656	5.503999999998996	trials
9312.4608	2.4063999999998487	trials
9315.5584	2.636800000000221	trials
9324.1856	4.735999999998967	trials
9333.1712	4.428799999999683	trials
9339.6992	2.176000000001295	trials
9344.7168	6.75840000000062	trials
9354.8032	2.50879999999961	trials
9358.0032	3.2256000000015774	trials
9371.2384	5.401599999999235	trials
9379.712	3.8144000000011147	trials
9392.4608	4.889599999998609	trials
9400.8832	6.3487999999997555	trials
9411.3792	4.096000000001368	trials
9416.8576	3.2000000000007276	trials
9423.0784	2.4319999999988795	trials
9426.5344	4.710399999999936	trials
9431.808	2.1247999999995955	trials
9442.048	2.4063999999998487	trials
9447.3216	4.172800000000279	trials
9454.2592	9.984000000000378	trials
9466.9568	2.4063999999998487	trials
9470.3104	4.172800000000279	trials
9483.264	6.220800000000963	trials
9492.8384	6.5023999999993976	trials
9505.4336	4.6335999999992055	trials
9511.0656	2.662399999999252	trials
9516.288	5.478399999999965	trials
9523.712	4.1472000000012486	trials
9539.5072	3.635200000000623	trials
9547.904	3.0720000000001164	trials
9551.7696	8.678400000000693	trials
9562.9056	2.995199999999386	trials
9566.4384	4.659200000000055	trials
9580.2112	3.2255999999997584	trials
9588.7872	4.608000000000175	trials
9597.7472	3.148800000000847	trials
9603.7376	2.0991999999987456	trials
9618.0992	3.3535999999985506	trials
9633.2288	3.9935999999997875	trials
9642.7776	7.244800000000396	trials
9655.04	3.0207999999984168	trials
9661.9776	8.191999999999098	trials
9672.0128	3.30239999999867	trials
9679.5392	4.812800000001516	trials
9688.4992	6.323199999998906	trials
9702.2976	4.377599999999802	trials
9708.4672	6.1952000000001135	trials
9716.9664	2.995200000001205	trials
9720.4736	2.662400000001071	trials
9726.8224	2.790400000001682	trials
9732.6848	3.6607999999996537	trials
9742.6176	4.044799999999668	trials
9749.2736	4.121600000000399	trials
9761.9968	3.788799999998446	trials
9768.6528	4.095999999999549	trials
9779.7888	4.7871999999988475	trials
9795.7632	3.942399999999907	trials
9800.2176	6.118399999999383	trials
9808.8448	5.222399999998743	trials
9817.4976	3.1999999999989086	trials
9823.0016	5.06880000000092	trials
9836.16	5.785599999999249	trials
9843.5072	3.5583999999998923	trials
9854.336	2.2528000000002066	trials
9857.4592	3.8656000000009954	trials
9865.472	4.531199999999444	trials
9871.1552	3.635200000000623	trials
9877.4784	8.729600000000573	trials
9892.0192	2.0991999999987456	trials
9896.4224	4.300800000000891	trials
9906.6368	2.3040000000000873	trials
9912.32	3.7119999999995343	trials
9921.5104	2.5600000000013097	trials
9924.608	8.191999999999098	trials
9936.7424	4.608000000000175	trials
9944.96	2.8672000000005937	trials
9952.64	2.8928000000014435	trials
9958.5024	3.584000000000742	trials
9965.9776	2.688000000000102	trials
9969.4336	2.969600000000355	trials
9975.5264	10.367999999998574	trials
9987.7632	2.7391999999999825	trials
9991.4752	3.0207999999984168	trials
10008.7296	6.809599999998682	trials
10023.7568	3.0464000000010856	trials
10034.3296	4.684800000000905	trials
10047.7696	3.788800000000265	trials
10060.7488	6.425600000000486	trials
10068.224	5.196799999999712	trials
10077.6448	2.2783999999992375	trials
10082.5856	2.841599999999744	trials
10089.1392	2.7136000000009517	trials
10092.8	2.969600000000355	trials
10101.8624	5.7343999999993684	trials
10113.2544	2.841599999999744	trials
10119.7568	2.9440000000013242	trials
10123.648	8.038400000001275	trials
10132.1984	7.731200000000172	trials
10140.6464	2.7391999999999825	trials
10145.9456	2.7392000000018015	trials
10151.9872	2.7648000000008324	trials
10156.2112	9.497600000000602	trials
10168.5248	4.556800000000294	trials
10174.72	5.580800000001545	trials
10183.7312	2.995199999999386	trials
10187.4944	10.444800000001123	trials
10200.2176	2.1247999999995955	trials
10206.464	4.505600000000413	trials
10213.6576	18.61119999999937	trials
10234.2144	4.531199999999444	trials
10239.2576	2.4319999999988795	trials
10246.4512	3.5072000000000116	trials
10255.2576	4.863999999999578	trials
10260.6592	4.889600000000428	trials
10266.24	5.529599999999846	trials
10275.5072	7.398400000000038	trials
10284.416	5.93920000000071	trials
10290.944	3.302400000000489	trials
10294.912	12.5695999999989	trials
10308.0704	20.582399999999325	trials
10332.6464	2.662400000001071	trials
10338.0736	8.806399999999485	trials
10347.52	3.0208000000002357	trials
10351.5392	5.93920000000071	trials
10358.4512	7.014400000000023	trials
10366.2336	3.609599999999773	trials
10370.5088	3.891200000000026	trials
10375.04	16.87039999999979	trials
10396.7232	5.2479999999995925	trials
10402.6112	4.377599999999802	trials
10410.4448	4.480000000001382	trials
10415.488	9.31840000000011	trials
10430.9248	2.201599999998507	trials
10440.2688	5.811200000000099	trials
10448.7168	4.710399999999936	trials
10458.112	3.0464000000010856	trials
10469.8624	9.113600000000588	trials
10482.9952	5.0943999999999505	trials
10489.856	4.121600000000399	trials
10501.8624	13.41439999999966	trials
10516.352	22.476799999998548	trials
21241.9072	6.527999999998428	trials
21260.0832	4.09599999999773	trials
21267.456	2.022400000001653	trials
21271.68	3.1743999999998778	trials
21286.3232	3.2256000000015774	trials
21293.6448	2.508800000003248	trials
21297.2032	2.073599999999715	trials
21304.4736	3.1999999999970896	trials
21314.6624	2.53440000000046	trials
21335.3472	2.7648000000008324	trials
21364.5568	2.355200000001787	trials
21367.4752	4.351999999998952	trials
21379.2	2.9183999999986554	trials
21387.1872	3.8656000000009954	trials
21391.6672	3.7119999999995343	trials
21404.5952	4.249599999999191	trials
21410.3808	2.329600000000937	trials
21417.9072	4.7871999999988475	trials
21426.4832	4.684800000002724	trials
21434.1376	2.7648000000008324	trials
21439.5648	2.2527999999983876	trials
21448.1408	3.1743999999998778	trials
21467.008	2.5855999999985215	trials
21473.7408	3.4048000000002503	trials
21487.2064	5.504000000000815	trials
21497.856	2.5855999999985215	trials
21510.6304	4.505600000000413	trials
21523.5328	5.811200000000099	trials
21539.5584	2.9183999999986554	trials
21548.0064	2.380800000002637	trials
21553.152	2.048000000002503	trials
21558.0416	3.5072000000000116	trials
21565.4656	2.7135999999991327	trials
21587.9424	5.708800000000338	trials
21594.1888	5.708800000000338	trials
21602.3296	4.736000000000786	trials
21609.6768	5.91359999999986	trials
21629.9264	3.916799999999057	trials
21643.4688	2.1504000000022643	trials
21649.4848	3.3792000000030384	trials
21665.536	3.0720000000001164	trials
21669.1456	4.6336000000010245	trials
21678.336	7.168000000001484	trials
21691.648	2.175999999999476	trials
21695.0528	4.915199999999459	trials
21700.8384	2.969600000000355	trials
21707.4432	7.321599999999307	trials
21716.9408	7.270400000001246	trials
21727.0272	3.891199999998207	trials
21740.6976	5.119999999998981	trials
21746.7392	3.8143999999992957	trials
21753.2416	5.990399999998772	trials
21761.3312	3.3535999999985506	trials
21771.4688	2.329600000000937	trials
21775.0784	2.176000000003114	trials
21777.9712	3.737600000000384	trials
21783.2192	3.302400000000489	trials
21788.9792	2.5599999999976717	trials
21794.688	4.044800000003306	trials
21801.3952	7.6032000000013795	trials
21811.6096	4.249599999999191	trials
21816.448	4.096000000001368	trials
21826.4832	4.479999999999563	trials
21831.552	5.785599999999249	trials
21838.1056	2.969600000000355	trials
21846.5792	3.3535999999985506	trials
208000.0	8982400.0	epochs
9190400.0	1346600.0	epochs
10537000.0	10688000.0	epochs
21225000.0	625700.0	epochs
