onset	duration	nwb_table
10654.2336	3.0464000000010856	trials
10660.2496	2.3040000000000873	trials
10665.9328	5.606399999998757	trials
10680.1152	5.2479999999995925	trials
10687.0784	3.1743999999998778	trials
10703.7696	6.399999999999636	trials
10711.68	4.659200000000055	trials
10719.4368	5.785600000001068	trials
10729.728	2.0736000000015338	trials
10733.3632	2.175999999999476	trials
10739.2256	4.454400000000533	trials
10747.136	3.148799999999028	trials
10756.096	5.04320000000007	trials
10789.2224	2.022399999999834	trials
10792.4992	2.53440000000046	trials
10799.2064	4.505600000000413	trials
10811.1872	5.91359999999986	trials
10831.36	2.1503999999986263	trials
10834.8928	3.5583999999998923	trials
10848.3072	3.4048000000002503	trials
10865.2544	3.148800000000847	trials
10882.6112	2.329600000000937	trials
10963.0208	3.0463999999992666	trials
10973.952	2.1504000000004453	trials
10993.536	2.6111999999993714	trials
10999.9872	2.483200000000579	trials
11077.248	2.636800000000221	trials
19454.7456	4.454400000002352	trials
19474.7648	4.6335999999973865	trials
19489.3568	3.481599999999162	trials
19497.8048	3.3535999999985506	trials
19513.728	4.479999999999563	trials
19524.1728	3.4048000000002503	trials
19539.3792	3.302400000000489	trials
19548.4672	3.148800000002666	trials
19572.6592	2.7648000000008324	trials
19586.6368	2.047999999998865	trials
19594.5984	6.0416000000004715	trials
19617.2288	3.455999999998312	trials
19624.6016	3.1999999999970896	trials
19639.6032	3.1743999999998778	trials
19646.4384	3.123200000001816	trials
19666.3552	4.582399999999325	trials
19678.976	3.3280000000013388	trials
19687.1168	3.0207999999984168	trials
19697.3824	4.608000000000175	trials
19710.4384	3.0208000000020547	trials
19722.0864	2.5855999999985215	trials
19726.9248	2.662400000001071	trials
19731.1744	3.148799999999028	trials
19746.8672	3.276799999999639	trials
19755.1616	4.198400000001129	trials
19763.0208	4.1472000000030675	trials
19770.8032	3.4304000000011	trials
19790.6176	4.7871999999988475	trials
19797.8368	2.662399999997433	trials
19808.6144	3.4816000000028	trials
19816.6016	5.91359999999986	trials
19827.3792	2.8672000000005937	trials
19831.0144	9.139200000001438	trials
19853.824	6.015999999999622	trials
19869.4144	2.841599999999744	trials
19894.7328	2.995199999997567	trials
19902.5152	3.276799999999639	trials
19912.2432	2.4575999999979103	trials
19916.1088	3.481599999999162	trials
19924.1984	2.1503999999986263	trials
19928.8064	3.2255999999979394	trials
19936.4864	5.171199999997043	trials
19946.1376	3.635200000000623	trials
19954.6624	2.841599999999744	trials
19960.6528	2.5855999999985215	trials
19964.3392	6.118400000003021	trials
19975.8592	3.788800000002084	trials
19995.4176	3.123199999998178	trials
20002.5088	4.12159999999858	trials
20016.0768	4.198400000001129	trials
20021.1456	7.116799999999785	trials
20030.6432	4.044799999999668	trials
20035.3792	9.139200000001438	trials
20054.9376	5.708800000000338	trials
20065.8944	2.48319999999876	trials
20077.1584	5.145599999999831	trials
211600.0	8931500.0	epochs
9143100.0	1934800.0	epochs
11077900.0	8349400.0	epochs
19427300.0	680800.0	epochs
