onset	duration	nwb_table	label
0.0	186100.0	epochs	
5.0	56.0	states	REM
62.0	17.0	states	Awake
80.0	48.0	states	REM
129.0	7.0	states	Awake
137.0	45.0	states	REM
183.0	21.0	states	Awake
205.0	17.0	states	REM
223.0	33.0	states	Awake
257.0	56.0	states	REM
314.0	168.0	states	Awake
483.0	98.0	states	Non-REM
582.0	53.0	states	Awake
636.0	252.0	states	Non-REM
889.0	90.0	states	Awake
980.0	7.0	states	REM
988.0	133.0	states	Awake
1122.0	29.0	states	REM
1152.0	32.0	states	Awake
1185.0	7.0	states	REM
1193.0	101.0	states	Awake
1295.0	42.0	states	REM
1338.0	51.0	states	Awake
1390.0	26.0	states	REM
1417.0	29.0	states	Awake
1447.0	9.0	states	REM
1457.0	100.0	states	Awake
1558.0	13.0	states	Non-REM
1572.0	150.0	states	Awake
1723.0	9.0	states	REM
1733.0	50.0	states	Awake
1784.0	44.0	states	Non-REM
1829.0	155.0	states	Awake
1985.0	464.0	states	Non-REM
2450.0	338.0	states	Awake
2789.0	132.0	states	Non-REM
2922.0	14.0	states	Awake
2937.0	661.0	states	Non-REM
3599.0	127.0	states	REM
3727.0	66.0	states	Awake
3794.0	353.0	states	Non-REM
4148.0	14.0	states	REM
4163.0	203.0	states	Non-REM
4367.0	13.0	states	REM
4381.0	368.0	states	Non-REM
4750.0	727.0	states	Awake
5478.0	407.0	states	Non-REM
5886.0	11.0	states	Awake
5898.0	101.0	states	Non-REM
6000.0	158.0	states	REM
6159.0	15.0	states	Awake
6175.0	77.0	states	Non-REM
6253.0	106.0	states	Awake
6360.0	193.0	states	Non-REM
6554.0	26.0	states	REM
6581.0	428.0	states	Non-REM
7010.0	106.0	states	REM
7117.0	15.0	states	Awake
7133.0	88.0	states	REM
7222.0	19.0	states	Awake
7242.0	860.0	states	Non-REM
8103.0	25.0	states	Awake
8129.0	486.0	states	Non-REM
8616.0	94.0	states	REM
8711.0	9.0	states	Awake
8721.0	69.0	states	REM
8791.0	75.0	states	Awake
8867.0	921.0	states	Non-REM
9789.0	110.0	states	REM
9900.0	20.0	states	Awake
9921.0	31.0	states	Non-REM
9953.0	4710.0	states	Awake
14664.0	900.0	states	Non-REM
15565.0	7.0	states	REM
15573.0	8.0	states	Awake
15582.0	15.0	states	Non-REM
15598.0	50.0	states	Awake
15649.0	321.0	states	Non-REM
15971.0	115.0	states	REM
16087.0	20.0	states	Awake
16108.0	29.0	states	REM
16138.0	109.0	states	Awake
16248.0	65.0	states	Non-REM
16314.0	421.0	states	Awake
16736.0	169.0	states	Non-REM
16906.0	280.0	states	Awake
17187.0	9.0	states	Non-REM
17197.0	13.0	states	Awake
17211.0	294.0	states	Non-REM
17506.0	986.0	states	Awake
18493.0	298.0	states	Non-REM
18792.0	88.0	states	REM
18881.0	17.0	states	Awake
18899.0	18.0	states	Non-REM
18918.0	15.0	states	REM
18934.0	230.0	states	Non-REM
19165.0	21.0	states	Awake
19187.0	235.0	states	Non-REM
19423.0	16.0	states	Awake
19440.0	133.0	states	Non-REM
19574.0	1178.0	states	Awake
20753.0	164.0	states	Non-REM
20918.0	34.0	states	Awake
20953.0	276.0	states	Non-REM
21230.0	136.0	states	REM
21367.0	123.0	states	Awake
21491.0	59.0	states	Non-REM
21551.0	11.0	states	Awake
21563.0	23.0	states	Non-REM
21587.0	806.0	states	Awake
22394.0	393.0	states	Non-REM
22788.0	110.0	states	REM
22899.0	18.0	states	Awake
22918.0	436.0	states	Non-REM
23355.0	825.0	states	Awake
24181.0	28.0	states	Non-REM
24210.0	94.0	states	Awake
24305.0	33.0	states	Non-REM
24339.0	12.0	states	Awake
24352.0	365.0	states	Non-REM
24718.0	124.0	states	REM
24843.0	21.0	states	Awake
24865.0	40.0	states	Non-REM
24906.0	20.0	states	Awake
24927.0	101.0	states	Non-REM
25029.0	48.0	states	Awake
25078.0	182.0	states	Non-REM
25261.0	930.0	states	Awake
186100.0	9766200.0	epochs	
9952300.0	2618100.0	epochs	
12570400.0	1669600.0	epochs	
14240000.0	11096500.0	epochs	
25336500.0	859800.0	epochs	
