onset	duration	nwb_table	label
0.0	231000.0	epochs	
5.0	985.0	states	Awake
991.0	53.0	states	Non-REM
1045.0	49.0	states	Awake
1095.0	785.0	states	Non-REM
1881.0	49.0	states	REM
1931.0	20.0	states	Awake
1952.0	21.0	states	Non-REM
1974.0	44.0	states	REM
2019.0	39.0	states	Awake
2059.0	551.0	states	Non-REM
2611.0	43.0	states	REM
2655.0	27.0	states	Awake
2683.0	69.0	states	Non-REM
2753.0	534.0	states	Awake
3288.0	25.0	states	Non-REM
3314.0	20.0	states	Awake
3335.0	135.0	states	Non-REM
3471.0	79.0	states	Awake
3551.0	573.0	states	Non-REM
4125.0	109.0	states	REM
4235.0	63.0	states	Awake
4299.0	575.0	states	Non-REM
4875.0	50.0	states	REM
4926.0	249.0	states	Awake
5176.0	30.0	states	Non-REM
5207.0	393.0	states	Awake
5601.0	21.0	states	Non-REM
5623.0	7.0	states	Awake
5631.0	98.0	states	Non-REM
5730.0	18.0	states	Awake
5749.0	324.0	states	Non-REM
6074.0	138.0	states	REM
6213.0	12.0	states	Awake
6226.0	453.0	states	Non-REM
6680.0	112.0	states	Awake
6793.0	394.0	states	Non-REM
7188.0	49.0	states	REM
7238.0	9.0	states	Awake
7248.0	23.0	states	Non-REM
7272.0	99.0	states	REM
7372.0	13.0	states	Awake
7386.0	12.0	states	Non-REM
7399.0	14.0	states	REM
7414.0	623.0	states	Non-REM
8038.0	18.0	states	REM
8057.0	293.0	states	Non-REM
8351.0	2387.0	states	Awake
10739.0	14.0	states	Non-REM
10754.0	378.0	states	Awake
11133.0	74.0	states	Non-REM
11208.0	11.0	states	Awake
11220.0	38.0	states	Non-REM
11259.0	64.0	states	Awake
11324.0	44.0	states	Non-REM
11369.0	45.0	states	Awake
11415.0	267.0	states	Non-REM
11683.0	18.0	states	Awake
11702.0	250.0	states	Non-REM
11953.0	888.0	states	Awake
12842.0	514.0	states	Non-REM
13357.0	103.0	states	REM
13461.0	13.0	states	Awake
13475.0	11.0	states	Non-REM
13487.0	72.0	states	Awake
13560.0	347.0	states	Non-REM
13908.0	102.0	states	REM
14011.0	7.0	states	Awake
14019.0	15.0	states	REM
14035.0	32.0	states	Awake
14068.0	432.0	states	Non-REM
14501.0	102.0	states	REM
14604.0	7.0	states	Awake
14612.0	218.0	states	Non-REM
14831.0	17.0	states	Awake
14849.0	269.0	states	Non-REM
15119.0	62.0	states	REM
15182.0	214.0	states	Awake
15397.0	437.0	states	Non-REM
15835.0	142.0	states	REM
15978.0	22.0	states	Awake
16001.0	15.0	states	Non-REM
16017.0	38.0	states	Awake
16056.0	464.0	states	Non-REM
16521.0	12.0	states	REM
16534.0	30.0	states	Awake
16565.0	261.0	states	Non-REM
16827.0	101.0	states	REM
16929.0	43.0	states	Awake
16973.0	179.0	states	Non-REM
17153.0	151.0	states	REM
17305.0	1020.0	states	Awake
18326.0	536.0	states	Non-REM
18863.0	104.0	states	REM
18968.0	1045.0	states	Awake
231000.0	8141100.0	epochs	
8372100.0	1889600.0	epochs	
10261700.0	9105800.0	epochs	
19367500.0	650700.0	epochs	
