onset	duration	nwb_table
0.0	212600.0	epochs
3.7376	3.6607999999999996	trials
8.2432	2.1503999999999994	trials
14.2336	4.172800000000002	trials
21.2224	6.7072	trials
29.056	3.4815999999999967	trials
40.3456	5.913600000000002	trials
47.4112	3.1743999999999986	trials
55.808	6.015999999999998	trials
68.7872	5.632000000000005	trials
77.1072	3.455999999999989	trials
84.4288	4.736000000000004	trials
95.3856	2.0224000000000046	trials
97.9456	2.764800000000008	trials
102.3232	3.328000000000003	trials
109.824	4.147199999999998	trials
114.7392	7.065600000000003	trials
127.8464	6.502400000000009	trials
138.5984	2.304000000000002	trials
142.7968	3.0720000000000027	trials
149.1968	5.990399999999994	trials
159.3856	5.427199999999999	trials
171.5712	4.608000000000004	trials
181.3504	3.686399999999992	trials
194.5344	2.3807999999999936	trials
211.8912	3.123199999999997	trials
9221.9648	4.403200000000652	trials
9227.0336	4.095999999999549	trials
9238.3232	4.7871999999988475	trials
9262.7456	2.9184000000004744	trials
9274.7008	2.4319999999988795	trials
9277.952	3.609600000001592	trials
9286.7584	3.6607999999996537	trials
9294.7712	2.022400000001653	trials
9313.1264	5.2480000000014115	trials
9336.3968	3.6607999999996537	trials
9346.304	3.609599999999773	trials
9351.5264	2.662399999999252	trials
9368.704	2.355199999999968	trials
9371.7248	4.070400000000518	trials
9386.2656	3.123199999999997	trials
9398.6304	4.095999999999549	trials
9406.1568	2.175999999999476	trials
9410.6624	3.456000000000131	trials
9423.6416	4.479999999999563	trials
9432.3968	4.377599999999802	trials
9444.224	3.8400000000001455	trials
9451.4688	4.735999999998967	trials
9461.4528	2.048000000000684	trials
9468.2368	4.7871999999988475	trials
9477.0944	4.14719999999943	trials
9495.04	2.969599999998536	trials
9509.2224	3.5072000000000116	trials
9518.08	4.070400000000518	trials
9522.8672	3.6607999999996537	trials
9527.5776	4.454399999998714	trials
9535.3088	3.1999999999989086	trials
9545.472	3.0720000000001164	trials
9551.2832	6.451199999999517	trials
9563.5456	4.22400000000016	trials
9570.7648	2.50879999999961	trials
9576.832	2.355199999999968	trials
9580.1856	2.355199999999968	trials
9584.2816	4.710399999999936	trials
9596.6464	3.0720000000001164	trials
9602.6368	2.53440000000046	trials
9609.3184	3.2000000000007276	trials
9617.5616	2.969599999998536	trials
9623.2704	5.964799999999741	trials
9632.128	3.737599999998565	trials
9638.912	4.403199999998833	trials
9649.1264	4.966400000001158	trials
9656.192	2.995200000001205	trials
9662.5152	5.2479999999995925	trials
9676.2624	11.750400000000809	trials
9689.088	5.017600000001039	trials
9696.3584	2.5600000000013097	trials
9707.8528	2.022399999999834	trials
9713.2032	4.531199999999444	trials
9720.7552	3.9935999999997875	trials
9731.328	5.196799999999712	trials
9740.7232	4.6335999999992055	trials
9760.7936	2.355199999999968	trials
9766.7072	6.297599999999875	trials
9782.5792	5.222400000000562	trials
9788.672	2.688000000000102	trials
9792.0512	2.2783999999992375	trials
9800.32	4.352000000000771	trials
9836.2112	3.0976000000009662	trials
9843.6352	3.481599999999162	trials
9850.0608	2.4063999999998487	trials
9855.3088	5.759999999998399	trials
9889.024	4.761599999999817	trials
9907.2256	2.1504000000004453	trials
9914.5728	2.201600000000326	trials
9919.5904	4.198400000001129	trials
9935.8208	4.531200000001263	trials
9947.8272	3.1743999999998778	trials
9957.2736	2.047999999998865	trials
9975.3728	4.9408000000003085	trials
9984.2048	7.62880000000041	trials
9994.3936	5.555200000000696	trials
10002.816	3.3535999999985506	trials
10015.7696	2.816000000000713	trials
10022.4256	3.0975999999991473	trials
10056.0896	4.019200000000637	trials
10062.976	3.5583999999998923	trials
10070.5536	3.3280000000013388	trials
10089.1904	5.2479999999995925	trials
10100.5056	2.2528000000002066	trials
10105.7536	2.4575999999997293	trials
10136.704	4.736000000000786	trials
10146.688	6.681599999999889	trials
10155.6736	4.121600000000399	trials
10160.64	18.048000000000684	trials
10194.3808	2.329599999999118	trials
10226.2528	2.790399999999863	trials
10242.432	10.751999999998588	trials
10262.3744	6.809599999998682	trials
10282.8032	4.19839999999931	trials
10293.76	4.095999999999549	trials
10309.0176	2.380800000000818	trials
10312.064	4.6335999999992055	trials
10319.8464	2.022399999999834	trials
10329.9328	3.0463999999992666	trials
10338.6368	3.2512000000006083	trials
10349.2608	2.2528000000002066	trials
10357.1968	5.222400000000562	trials
10365.1328	4.531200000001263	trials
10375.8336	2.1504000000004453	trials
10387.3024	3.0720000000001164	trials
10393.5232	5.86239999999998	trials
10415.2064	3.763200000001234	trials
10422.4512	5.196799999999712	trials
10440.8576	7.040000000000873	trials
10449.8432	3.4304000000011	trials
10461.696	2.380800000000818	trials
10479.7696	3.0976000000009662	trials
10494.9504	4.22400000000016	trials
17951.9232	2.4575999999979103	trials
17961.7536	2.9183999999986554	trials
17967.7184	2.50879999999961	trials
17976.2944	3.3280000000013388	trials
17990.3488	2.8928000000014435	trials
17996.7232	4.172800000000279	trials
18006.912	2.7648000000008324	trials
18016.6656	2.6111999999993714	trials
18020.8128	4.019199999998818	trials
18034.7392	2.201600000000326	trials
18038.1696	2.7135999999991327	trials
18050.0736	2.8672000000005937	trials
18056.3712	2.7903999999980442	trials
18063.3856	4.12159999999858	trials
18071.2192	4.582399999999325	trials
18087.4496	2.8672000000005937	trials
18093.952	4.044799999999668	trials
18104.9344	2.483200000002398	trials
18120.3712	4.710399999999936	trials
18138.112	2.4575999999979103	trials
18144.9728	2.329600000000937	trials
18150.4512	4.838400000000547	trials
18162.9184	2.790400000001682	trials
18191.8464	4.096000000001368	trials
18205.9776	2.380800000002637	trials
18212.48	4.32640000000174	trials
18223.872	2.329600000000937	trials
18227.9936	5.759999999998399	trials
18234.9312	4.172800000000279	trials
18279.1168	4.224000000001979	trials
18298.0864	2.175999999999476	trials
18302.6688	3.8656000000009954	trials
18324.3776	2.2783999999992375	trials
18327.4752	3.3535999999985506	trials
18336.0	2.815999999998894	trials
18341.1456	2.1503999999986263	trials
18344.2944	2.7391999999999825	trials
18351.4368	2.380799999998999	trials
18355.968	3.2511999999987893	trials
18362.1632	2.483200000002398	trials
18382.464	3.891200000001845	trials
18389.2736	5.0943999999981315	trials
18396.7488	7.193599999998696	trials
18410.0608	2.329600000000937	trials
18415.6928	3.5583999999980733	trials
18421.2736	4.608000000000175	trials
18428.4672	3.5584000000017113	trials
18446.8992	5.504000000000815	trials
18453.9392	2.022399999998015	trials
18460.6464	3.3791999999994005	trials
18475.0336	2.688000000001921	trials
18492.4672	4.070400000000518	trials
212600.0	8984500.0	epochs
9197100.0	1299100.0	epochs
10496200.0	4198600.0	epochs
14694800.0	3244400.0	epochs
17939200.0	587400.0	epochs
