onset	duration	nwb_table
0.0	218600.0	epochs
0.1536	5.3248	trials
7.0912	4.224000000000001	trials
17.2032	7.628800000000002	trials
30.2848	3.2512000000000008	trials
41.1136	4.172800000000002	trials
49.3312	6.911999999999999	trials
65.536	4.249600000000001	trials
74.3424	5.529600000000002	trials
85.9136	2.073599999999999	trials
90.6496	3.788799999999995	trials
95.5648	5.964799999999997	trials
105.344	8.243200000000002	trials
127.4368	4.428799999999995	trials
136.0128	5.811200000000014	trials
147.1232	3.7376000000000147	trials
158.6688	6.041599999999988	trials
173.7472	4.352000000000004	trials
189.5168	4.352000000000004	trials
195.7632	2051.2256	trials
12013.5424	5.990400000000591	trials
12036.5056	4.172800000000279	trials
12043.008	2.227199999999357	trials
12048.7424	3.0976000000009662	trials
12057.8048	6.476800000000367	trials
12069.6576	3.9679999999989377	trials
12084.0704	5.196799999999712	trials
12096.0768	3.276799999999639	trials
12100.7104	3.123199999999997	trials
12107.136	2.073599999999715	trials
12113.152	3.4048000000002503	trials
12117.12	2.7135999999991327	trials
12123.8272	3.2512000000006083	trials
12129.9712	2.5856000000003405	trials
12137.5744	2.1504000000004453	trials
12140.3392	3.9935999999997875	trials
12149.6832	4.403200000000652	trials
12177.9456	5.14560000000165	trials
12189.8752	4.275200000000041	trials
12197.5296	6.860800000000381	trials
12207.6928	2.8671999999987747	trials
12224.3584	3.635200000000623	trials
12230.8352	2.841599999999744	trials
12243.7888	3.609599999999773	trials
12252.7744	2.7391999999999825	trials
12256.896	5.939199999998891	trials
12266.752	3.123199999999997	trials
12277.3248	7.680000000000291	trials
12290.9184	2.841599999999744	trials
12298.4192	3.4048000000002503	trials
12311.7312	3.916799999999057	trials
12319.6928	3.4047999999984313	trials
12367.3088	5.01759999999922	trials
12376.8576	2.227200000001176	trials
12393.7024	2.969600000000355	trials
12397.5424	5.01759999999922	trials
12406.8096	2.7135999999991327	trials
12411.0336	5.503999999998996	trials
12420.1472	6.707200000000739	trials
12427.4432	5.145599999999831	trials
12438.5792	8.42239999999947	trials
12452.5312	6.3487999999997555	trials
12465.5872	2.688000000000102	trials
12469.1456	5.990400000000591	trials
12479.3856	3.0976000000009662	trials
12482.9952	5.683200000001307	trials
12518.0416	3.916799999999057	trials
12522.624	3.0976000000009662	trials
12565.4016	2.9184000000004744	trials
12638.1568	3.942399999999907	trials
218600.0	2027200.0	epochs
2245800.0	9763100.0	epochs
12008900.0	651400.0	epochs
