onset	duration	nwb_table	label
0.0	181200.0	epochs	
5.0	855.0	states	Awake
861.0	14.0	states	Non-REM
876.0	47.0	states	Awake
924.0	26.0	states	Non-REM
951.0	15.0	states	Awake
967.0	577.0	states	Non-REM
1545.0	879.0	states	Awake
2425.0	444.0	states	Non-REM
2870.0	1099.0	states	Awake
3970.0	75.0	states	Non-REM
4046.0	104.0	states	Awake
4151.0	387.0	states	Non-REM
4539.0	20.0	states	REM
4560.0	78.0	states	Non-REM
4639.0	56.0	states	Awake
4696.0	47.0	states	Non-REM
4744.0	37.0	states	REM
4782.0	1308.0	states	Awake
6091.0	10.0	states	Non-REM
6102.0	590.0	states	Awake
6693.0	22.0	states	Non-REM
6716.0	53.0	states	Awake
6770.0	21.0	states	Non-REM
6792.0	1257.0	states	Awake
8050.0	62.0	states	Non-REM
8113.0	974.0	states	Awake
9088.0	109.0	states	Non-REM
9198.0	8.0	states	Awake
9207.0	347.0	states	Non-REM
9555.0	12.0	states	REM
9568.0	17.0	states	Non-REM
9586.0	184.0	states	REM
9771.0	459.0	states	Awake
10231.0	101.0	states	Non-REM
10333.0	5062.0	states	Awake
15396.0	231.0	states	Non-REM
15628.0	88.0	states	Awake
15717.0	546.0	states	Non-REM
16264.0	31.0	states	Awake
16296.0	203.0	states	Non-REM
16500.0	122.0	states	REM
16623.0	653.0	states	Awake
17277.0	447.0	states	Non-REM
17725.0	47.0	states	Awake
17773.0	162.0	states	Non-REM
17936.0	22.0	states	Awake
17959.0	241.0	states	Non-REM
18201.0	156.0	states	Awake
18358.0	134.0	states	Non-REM
18493.0	40.0	states	Awake
18534.0	391.0	states	Non-REM
18926.0	228.0	states	Awake
19155.0	10.0	states	Non-REM
19166.0	1369.0	states	Awake
20536.0	641.0	states	Non-REM
21178.0	1872.0	states	Awake
23051.0	14.0	states	Non-REM
23066.0	319.0	states	Awake
23386.0	18.0	states	Non-REM
23405.0	157.0	states	Awake
23563.0	39.0	states	Non-REM
23603.0	1176.0	states	Awake
24780.0	21.0	states	Non-REM
24802.0	255.0	states	Awake
181200.0	11335800.0	epochs	
11517000.0	1245800.0	epochs	
12762800.0	6537000.0	epochs	
19299800.0	5576300.0	epochs	
24876100.0	186300.0	epochs	
