onset	duration	nwb_table	label
0.0	194000.0	epochs	
5.0	899.0	states	Awake
905.0	18.0	states	Non-REM
924.0	68.0	states	Awake
993.0	7.0	states	Non-REM
1001.0	141.0	states	Awake
1143.0	15.0	states	Non-REM
1159.0	78.0	states	Awake
1238.0	10.0	states	Non-REM
1249.0	295.0	states	Awake
1545.0	531.0	states	Non-REM
2077.0	1433.0	states	Awake
3511.0	701.0	states	Non-REM
4213.0	21.0	states	REM
4235.0	420.0	states	Non-REM
4656.0	13.0	states	Awake
4670.0	455.0	states	Non-REM
5126.0	143.0	states	REM
5270.0	1335.0	states	Awake
6606.0	12.0	states	Non-REM
6619.0	40.0	states	Awake
6660.0	201.0	states	Non-REM
6862.0	285.0	states	Awake
7148.0	52.0	states	Non-REM
7201.0	61.0	states	Awake
7263.0	691.0	states	Non-REM
7955.0	137.0	states	REM
8093.0	42.0	states	Awake
8136.0	216.0	states	Non-REM
8353.0	1152.0	states	Awake
9506.0	447.0	states	Non-REM
9954.0	35.0	states	REM
9990.0	47.0	states	Awake
10038.0	77.0	states	REM
10116.0	51.0	states	Awake
10168.0	314.0	states	Non-REM
10483.0	121.0	states	Awake
10605.0	736.0	states	Non-REM
11342.0	12.0	states	REM
11355.0	77.0	states	Non-REM
11433.0	19.0	states	Awake
11453.0	37.0	states	Non-REM
11491.0	42.0	states	Awake
11534.0	60.0	states	Non-REM
11595.0	4280.0	states	Awake
15876.0	27.0	states	Non-REM
15904.0	486.0	states	Awake
16391.0	34.0	states	Non-REM
16426.0	45.0	states	Awake
16472.0	88.0	states	Non-REM
16561.0	48.0	states	Awake
16610.0	331.0	states	Non-REM
16942.0	336.0	states	Awake
17279.0	247.0	states	Non-REM
17527.0	34.0	states	REM
17562.0	21.0	states	Awake
17584.0	148.0	states	Non-REM
17733.0	238.0	states	Awake
17972.0	271.0	states	Non-REM
18244.0	34.0	states	Awake
18279.0	264.0	states	Non-REM
18544.0	2048.0	states	Awake
20593.0	424.0	states	Non-REM
21018.0	16.0	states	REM
21035.0	19.0	states	Awake
21055.0	188.0	states	Non-REM
21244.0	26.0	states	REM
21271.0	13.0	states	Awake
21285.0	123.0	states	Non-REM
21409.0	20.0	states	Awake
21430.0	223.0	states	Non-REM
21654.0	11.0	states	Awake
21666.0	14.0	states	REM
21681.0	20.0	states	Awake
21702.0	33.0	states	Non-REM
21736.0	147.0	states	REM
21884.0	17.0	states	Awake
21902.0	17.0	states	Non-REM
21920.0	81.0	states	REM
22002.0	22.0	states	Awake
22025.0	603.0	states	Non-REM
22629.0	18.0	states	REM
22648.0	55.0	states	Non-REM
22704.0	10.0	states	Awake
22715.0	23.0	states	REM
22739.0	20.0	states	Awake
22760.0	11.0	states	REM
22772.0	25.0	states	Awake
22798.0	149.0	states	REM
22948.0	260.0	states	Awake
194000.0	11422700.0	epochs	
11616700.0	1461400.0	epochs	
13078100.0	9947600.0	epochs	
23025700.0	188200.0	epochs	
