onset	duration	nwb_table
0.0	182400.0	epochs
3.7376	3.6607999999999996	trials
9.216	5.4016	trials
20.4032	7.014400000000002	trials
41.1392	6.425599999999996	trials
58.5984	7.526399999999995	trials
78.4384	4.787199999999999	trials
93.696	8.371200000000002	trials
111.4624	6.655999999999992	trials
128.2816	2.048000000000002	trials
132.9152	5.376000000000005	trials
147.7376	2.534400000000005	trials
155.7248	5.222400000000022	trials
171.4432	5.990400000000022	trials
181.6832	2.5855999999999995	trials
7064.2688	2.483200000000579	trials
7072.4608	3.1743999999998778	trials
7082.752	8.908799999999246	trials
7096.448	2.841599999999744	trials
7100.032	2.3296000000000276	trials
7104.6144	2.303999999999178	trials
7109.4016	2.790399999999863	trials
7116.9792	4.8640000000004875	trials
7125.1456	2.201600000000326	trials
7130.5472	2.8927999999996246	trials
7136.9728	3.148800000000847	trials
7142.912	2.4063999999998487	trials
7155.4816	3.9167999999999665	trials
7173.1712	2.3040000000000873	trials
7176.2432	3.5072000000000116	trials
7188.6592	2.278400000000147	trials
7198.4384	2.431999999999789	trials
7204.0192	2.3807999999999083	trials
7226.2912	3.4816000000000713	trials
7264.7424	6.630400000000009	trials
7274.24	2.9952000000002954	trials
7287.9104	2.3807999999999083	trials
7308.3392	2.6111999999993714	trials
7329.6384	2.9440000000004147	trials
7338.9312	2.099199999999655	trials
7388.3904	3.5583999999998923	trials
7405.44	2.1760000000003856	trials
7408.2304	2.6879999999991924	trials
7419.0336	2.048000000000684	trials
7423.1808	2.5343999999995503	trials
7427.2768	2.201600000000326	trials
7432.1408	4.377599999999802	trials
7482.1888	3.5072000000000116	trials
7486.336	2.150399999999536	trials
7560.1152	2.6111999999993714	trials
7577.4208	4.428799999999683	trials
7619.84	2.8159999999998035	trials
7670.4256	3.3536000000003696	trials
7675.2384	2.5343999999995503	trials
7685.2992	4.940799999999399	trials
7690.8288	5.401600000000144	trials
7697.5616	2.790399999999863	trials
7716.8896	2.6367999999993117	trials
7720.448	4.2496000000001	trials
7725.3376	3.3536000000003696	trials
7749.888	4.633600000000115	trials
7772.5952	2.8159999999998035	trials
7776.1024	2.892800000000534	trials
7797.12	3.8400000000001455	trials
7837.6192	3.4816000000000713	trials
7859.3024	2.611200000000281	trials
7862.912	4.17279999999937	trials
7879.6544	3.0463999999992666	trials
7966.208	2.5600000000004	trials
7995.3152	4.121600000000399	trials
8026.368	2.585599999999431	trials
8048.896	2.355199999999968	trials
8068.4032	3.456000000000131	trials
8116.736	3.0720000000001164	trials
8124.8	2.1247999999995955	trials
8134.0672	3.3791999999994005	trials
8183.936	3.6096000000006825	trials
8259.2512	3.148799999999028	trials
8306.9184	4.326399999999921	trials
8348.8512	2.1248000000014144	trials
8407.68	2.3040000000000873	trials
8413.0816	3.3536000000003696	trials
8417.3568	3.635200000000623	trials
8421.5808	3.481600000000981	trials
8449.8944	3.6864000000005035	trials
8479.5648	2.688000000000102	trials
8482.816	3.481599999999162	trials
8500.5312	2.7648000000008324	trials
8515.1744	2.0992000000005646	trials
8527.3088	2.1503999999986263	trials
8532.1472	3.3536000000003696	trials
8678.5536	2.483200000000579	trials
8702.5664	8.038399999999456	trials
8712.5248	3.456000000000131	trials
8729.2416	3.148800000000847	trials
8763.8272	5.708800000000338	trials
8807.6288	2.0991999999987456	trials
8819.0464	5.299200000001292	trials
8888.4992	2.329599999999118	trials
8910.2336	2.53440000000046	trials
8916.9664	2.969600000000355	trials
8935.7056	2.1504000000004453	trials
8940.4928	2.816000000000713	trials
8971.3152	2.4320000000006985	trials
8977.3568	2.4320000000006985	trials
8996.4288	2.53440000000046	trials
9003.5456	3.0208000000002357	trials
9050.624	2.201600000000326	trials
9241.472	2.483200000000579	trials
9273.5488	2.201600000000326	trials
9276.3136	2.483200000000579	trials
9280.1536	3.148800000000847	trials
9314.4064	2.841599999999744	trials
9378.7136	2.53440000000046	trials
9381.9648	3.6864000000005035	trials
9423.2832	2.380800000000818	trials
9442.176	5.401600000001054	trials
9466.752	4.710399999999936	trials
9474.5856	4.556800000000294	trials
9495.9616	2.4575999999997293	trials
9525.9392	4.608000000000175	trials
9550.1312	2.5599999999994907	trials
9555.5328	5.068799999999101	trials
9586.1248	3.3792000000012195	trials
9600.4608	3.5583999999998923	trials
9609.856	3.6607999999996537	trials
9636.096	6.169600000001083	trials
9661.056	2.1247999999995955	trials
9687.9104	3.891200000000026	trials
9695.488	3.5328000000008615	trials
9700.7872	6.118399999999383	trials
9711.4368	2.9184000000004744	trials
9730.56	4.761599999999817	trials
9752.192	4.403200000000652	trials
9760.2048	4.480000000001382	trials
9789.2864	8.524799999999232	trials
9817.216	2.636800000000221	trials
9822.2592	3.0720000000001164	trials
9838.2336	2.022399999999834	trials
9855.104	3.5328000000008615	trials
9884.1856	2.7647999999990134	trials
9889.0752	4.915200000001278	trials
9914.3936	5.04320000000007	trials
9923.2	2.0991999999987456	trials
9930.5728	2.380800000000818	trials
9964.6208	3.9935999999997875	trials
9982.6432	5.606399999998757	trials
10000.2816	3.6607999999996537	trials
10009.344	5.504000000000815	trials
10015.4112	2.4063999999998487	trials
10037.5296	6.246399999999994	trials
10065.664	4.966399999999339	trials
10089.3184	9.113600000000588	trials
10136.3968	4.6335999999992055	trials
10142.208	4.710399999999936	trials
10163.7376	2.2783999999992375	trials
19845.4272	2.6112000000030093	trials
19850.9824	2.50879999999961	trials
19868.6208	2.4320000000006985	trials
19874.1504	2.7391999999999825	trials
19893.1968	3.4048000000002503	trials
19927.7568	3.763200000001234	trials
19943.296	4.403200000000652	trials
19965.2608	3.5072000000000116	trials
19969.6896	4.531199999997625	trials
19988.9152	4.198400000001129	trials
20006.1696	2.201600000000326	trials
20012.8512	5.811200000000099	trials
182400.0	6871200.0	epochs
7053600.0	3110800.0	epochs
10164400.0	9670900.0	epochs
19835300.0	198200.0	epochs
