onset	duration	nwb_table	label
0.0	189500.0	epochs	
5.0	919.0	states	Awake
925.0	45.0	states	Non-REM
971.0	25.0	states	Awake
997.0	115.0	states	Non-REM
1113.0	108.0	states	Awake
1222.0	360.0	states	Non-REM
1583.0	15.0	states	REM
1599.0	12.0	states	Awake
1612.0	259.0	states	Non-REM
1872.0	27.0	states	Awake
1900.0	132.0	states	Non-REM
2033.0	185.0	states	REM
2219.0	34.0	states	Awake
2254.0	10.0	states	Non-REM
2265.0	821.0	states	Awake
3087.0	664.0	states	Non-REM
3752.0	59.0	states	REM
3812.0	19.0	states	Awake
3832.0	313.0	states	Non-REM
4146.0	63.0	states	REM
4210.0	77.0	states	Awake
4288.0	166.0	states	Non-REM
4455.0	16.0	states	Awake
4472.0	206.0	states	Non-REM
4679.0	36.0	states	REM
4716.0	302.0	states	Awake
5019.0	433.0	states	Non-REM
5453.0	14.0	states	REM
5468.0	32.0	states	Awake
5501.0	13.0	states	REM
5515.0	35.0	states	Awake
5551.0	104.0	states	REM
5656.0	12.0	states	Awake
5669.0	24.0	states	Non-REM
5694.0	66.0	states	REM
5761.0	437.0	states	Awake
6199.0	588.0	states	Non-REM
6788.0	59.0	states	REM
6848.0	714.0	states	Awake
7563.0	540.0	states	Non-REM
8104.0	67.0	states	Awake
8172.0	289.0	states	Non-REM
8462.0	8.0	states	REM
8471.0	11.0	states	Awake
8483.0	102.0	states	REM
8586.0	25.0	states	Awake
8612.0	154.0	states	REM
8767.0	15.0	states	Awake
8783.0	380.0	states	Non-REM
9164.0	80.0	states	REM
9245.0	180.0	states	Awake
9426.0	256.0	states	Non-REM
9683.0	4686.0	states	Awake
14370.0	846.0	states	Non-REM
15217.0	92.0	states	REM
15310.0	22.0	states	Awake
15333.0	163.0	states	Non-REM
15497.0	474.0	states	Awake
15972.0	168.0	states	Non-REM
16141.0	34.0	states	REM
16176.0	101.0	states	Awake
16278.0	366.0	states	Non-REM
16645.0	129.0	states	REM
16775.0	261.0	states	Awake
17037.0	175.0	states	Non-REM
17213.0	75.0	states	Awake
17289.0	219.0	states	Non-REM
17509.0	19.0	states	Awake
17529.0	73.0	states	Non-REM
17603.0	19.0	states	REM
17623.0	376.0	states	Non-REM
18000.0	69.0	states	REM
18070.0	199.0	states	Awake
18270.0	463.0	states	Non-REM
18734.0	10.0	states	Awake
18745.0	130.0	states	Non-REM
18876.0	78.0	states	REM
18955.0	40.0	states	Awake
18996.0	29.0	states	Non-REM
19026.0	11.0	states	Awake
19038.0	69.0	states	Non-REM
19108.0	11.0	states	Awake
19120.0	91.0	states	Non-REM
19212.0	2699.0	states	Awake
21912.0	319.0	states	Non-REM
22232.0	1006.0	states	Awake
189500.0	9671100.0	epochs	
9860600.0	1797000.0	epochs	
11657600.0	10984800.0	epochs	
22642400.0	601200.0	epochs	
